Date,Time,AQI,PM10,PM2.5,NO2,SO2,CO,O3
2025-05-06,02:00:00,2,7,7,1,0,135,62
2025-05-06,03:00:00,2,7,7,1,0,134,65
2025-05-06,04:00:00,2,7,7,1,0,134,69
2025-05-06,05:00:00,2,7,6,1,0,134,69
2025-05-06,06:00:00,2,7,6,1,0,134,67
2025-05-06,07:00:00,2,6,6,1,0,136,64
2025-05-06,08:00:00,2,6,6,1,1,136,67
2025-05-06,09:00:00,2,6,5,1,1,134,74
2025-05-06,10:00:00,2,5,5,0,1,129,93
2025-05-06,11:00:00,2,5,4,0,0,126,95
2025-05-06,12:00:00,2,4,4,0,0,124,96
2025-05-06,13:00:00,2,4,4,0,0,122,97
2025-05-06,14:00:00,2,4,3,0,0,119,98
2025-05-06,15:00:00,2,0,0,0,0,119,98
2025-05-06,16:00:00,2,4,4,0,0,121,98
2025-05-06,17:00:00,2,5,4,1,0,127,95
2025-05-06,18:00:00,2,4,4,1,0,128,95
2025-05-06,19:00:00,2,4,4,1,0,128,92
2025-05-06,20:00:00,2,4,4,1,0,127,88
2025-05-06,21:00:00,2,4,4,1,0,128,87
2025-05-06,22:00:00,2,4,4,1,0,126,84
2025-05-06,23:00:00,2,4,4,1,0,126,80
2025-05-07,00:00:00,2,4,4,1,0,126,75
2025-05-07,01:00:00,2,4,4,1,0,124,72
2025-05-07,02:00:00,2,4,4,1,0,123,70
2025-05-07,03:00:00,2,4,4,1,0,122,68
2025-05-07,04:00:00,2,3,3,1,0,120,67
2025-05-07,05:00:00,2,3,3,1,0,119,66
2025-05-07,06:00:00,2,3,3,1,0,120,64
2025-05-07,07:00:00,2,3,3,1,0,122,61
2025-05-07,08:00:00,1,3,3,1,0,123,60
2025-05-07,09:00:00,2,3,3,1,0,123,65
2025-05-07,10:00:00,2,4,3,1,1,121,92
2025-05-07,11:00:00,2,4,3,0,1,120,99
2025-05-07,12:00:00,3,4,4,0,1,119,102
2025-05-07,13:00:00,3,4,4,0,1,118,109
2025-05-07,14:00:00,3,4,4,0,0,116,112
2025-05-07,15:00:00,3,5,4,0,0,117,113
2025-05-07,16:00:00,3,5,5,0,0,122,116
2025-05-07,17:00:00,3,6,6,0,1,126,117
2025-05-07,18:00:00,3,7,7,1,1,130,115
2025-05-07,19:00:00,3,8,7,1,1,130,111
2025-05-07,20:00:00,3,8,7,1,1,129,105
2025-05-07,21:00:00,2,7,7,1,0,127,100
2025-05-07,22:00:00,2,6,6,1,0,122,94
2025-05-07,23:00:00,2,6,6,1,0,121,89
2025-05-08,00:00:00,2,5,5,1,0,120,85
2025-05-08,01:00:00,2,5,5,1,0,118,81
2025-05-08,02:00:00,2,5,5,1,0,117,80
2025-05-08,03:00:00,2,5,5,1,0,117,78
2025-05-08,04:00:00,2,6,6,1,0,117,78
2025-05-08,05:00:00,2,9,8,1,0,118,78
2025-05-08,06:00:00,2,11,9,1,0,120,77
2025-05-08,07:00:00,2,13,11,1,0,122,75
2025-05-08,08:00:00,2,15,13,1,0,123,73
2025-05-08,09:00:00,2,16,14,1,0,122,72
2025-05-08,10:00:00,2,15,14,1,0,123,77
2025-05-08,11:00:00,2,14,13,1,0,123,81
2025-05-08,12:00:00,2,11,11,1,0,125,84
2025-05-08,13:00:00,2,8,8,1,0,128,89
2025-05-08,14:00:00,2,7,7,1,0,132,91
2025-05-08,15:00:00,2,7,7,0,0,136,92
2025-05-08,16:00:00,2,8,8,0,0,138,93
2025-05-08,17:00:00,2,10,10,0,0,134,95
2025-05-08,18:00:00,2,11,11,0,0,133,94
2025-05-08,19:00:00,2,13,12,1,1,133,89
2025-05-08,20:00:00,2,13,13,1,1,135,83
2025-05-08,21:00:00,2,12,12,1,0,136,79
2025-05-08,22:00:00,2,10,10,1,0,135,74
2025-05-08,23:00:00,2,9,9,1,0,134,69
2025-05-09,00:00:00,2,10,9,1,0,132,64
2025-05-09,01:00:00,2,11,11,1,0,129,57
2025-05-09,02:00:00,2,13,12,1,0,126,51
2025-05-09,03:00:00,2,14,13,1,0,123,47
2025-05-09,04:00:00,2,15,14,1,0,121,43
2025-05-09,05:00:00,2,16,15,1,0,119,38
2025-05-09,06:00:00,2,16,15,1,0,118,33
2025-05-09,07:00:00,2,17,16,2,0,119,29
2025-05-09,08:00:00,2,16,15,2,0,121,26
2025-05-09,09:00:00,2,16,14,2,0,121,27
2025-05-09,10:00:00,2,7,7,1,0,121,81
2025-05-09,11:00:00,2,5,4,0,0,115,87
2025-05-09,12:00:00,2,5,4,1,0,110,89
2025-05-09,13:00:00,2,5,4,1,0,110,90
2025-05-09,14:00:00,2,5,4,1,0,110,88
2025-05-09,15:00:00,2,4,4,1,0,111,87
2025-05-09,16:00:00,2,4,4,1,0,112,86
2025-05-09,17:00:00,2,3,3,2,1,115,78
2025-05-09,18:00:00,2,3,3,2,1,117,77
2025-05-09,19:00:00,2,3,3,2,0,117,77
2025-05-09,20:00:00,2,3,3,2,0,116,76
2025-05-09,21:00:00,2,4,3,1,0,112,74
2025-05-09,22:00:00,2,5,4,1,0,109,72
2025-05-09,23:00:00,2,6,5,1,0,108,73
2025-05-10,00:00:00,2,6,5,1,0,110,73
2025-05-10,01:00:00,2,5,4,1,0,113,73
2025-05-10,02:00:00,2,4,3,0,0,117,70
2025-05-10,03:00:00,2,3,3,0,1,123,67
2025-05-10,04:00:00,2,2,2,1,1,128,65
2025-05-10,05:00:00,2,2,2,1,2,134,64
2025-05-10,06:00:00,2,2,2,1,2,137,67
2025-05-10,07:00:00,2,2,2,1,2,136,70
2025-05-10,08:00:00,2,2,1,1,1,135,73
2025-05-10,09:00:00,2,1,1,1,1,133,76
2025-05-10,10:00:00,2,1,1,1,1,132,78
2025-05-10,11:00:00,2,1,1,1,1,131,81
2025-05-10,12:00:00,2,1,1,0,1,131,83
2025-05-10,13:00:00,2,1,1,0,1,132,83
2025-05-10,14:00:00,2,1,1,0,1,133,82
2025-05-10,15:00:00,2,1,1,1,1,134,80
2025-05-10,16:00:00,2,1,1,1,1,134,80
2025-05-10,17:00:00,2,1,1,1,1,133,81
2025-05-10,18:00:00,2,1,1,1,1,134,80
2025-05-10,19:00:00,2,1,1,1,1,133,73
2025-05-10,20:00:00,2,1,1,1,0,133,64
2025-05-10,21:00:00,2,1,1,1,0,132,60
2025-05-10,22:00:00,1,1,1,1,0,131,56
2025-05-10,23:00:00,1,1,1,1,0,130,51
2025-05-11,00:00:00,1,1,1,1,0,127,46
2025-05-11,01:00:00,1,1,1,1,0,125,42
2025-05-11,02:00:00,1,1,1,1,0,124,39
2025-05-11,03:00:00,1,1,1,1,0,122,36
2025-05-11,04:00:00,1,1,1,1,0,120,33
2025-05-11,05:00:00,1,1,1,1,0,118,30
2025-05-11,06:00:00,1,1,1,1,0,118,26
2025-05-11,07:00:00,1,2,1,2,0,121,22
2025-05-11,08:00:00,1,2,2,1,0,123,22
2025-05-11,09:00:00,1,2,2,1,0,124,27
2025-05-11,10:00:00,2,5,5,1,3,129,89
2025-05-11,11:00:00,2,5,4,1,3,126,94
2025-05-11,12:00:00,2,4,4,1,3,126,95
2025-05-11,13:00:00,2,5,4,0,3,126,97
